id,y01,y02,y03,y04,y05,y06,y07,y08,y09,y10
3622,450,453,449,448,444,448,451,445,448,447
3623,450,453,449,448,444,448,450,445,448,448
3624,450,453,449,448,444,448,450,445,448,448
3625,450,453,449,448,444,448,450,445,447,448
3626,451,452,449,448,444,448,450,445,447,448
3627,451,452,449,448,444,448,450,445,446,448
3628,450,451,449,448,444,448,450,445,447,448
3629,450,450,449,448,444,448,450,445,447,448
3630,450,449,449,448,444,448,450,445,447,448
3631,450,448,450,448,444,448,450,445,447,448
3632,451,448,450,448,444,448,450,445,447,448
3633,450,447,450,448,444,448,450,446,447,448
3634,450,447,450,448,444,448,450,445,447,448
3635,450,446,450,448,444,448,450,445,447,448
3636,450,446,450,448,445,448,450,445,446,449
3637,450,446,449,448,445,448,450,445,446,449
3638,450,446,450,449,445,449,450,445,446,448
3639,450,446,449,448,446,449,451,446,446,448
3640,450,446,450,448,445,449,450,445,446,449
3641,450,446,449,448,446,450,451,445,446,448
3642,450,446,449,448,446,450,451,446,446,448
3643,450,446,449,448,446,451,451,446,446,449
3644,451,446,450,448,446,451,450,446,446,448
3645,450,446,450,448,446,451,451,446,446,448
3646,450,446,450,448,446,452,450,446,447,448
3647,450,446,449,448,446,452,450,446,447,448
3648,450,446,449,448,446,452,451,446,447,448
3649,450,446,450,448,446,452,451,446,447,448
3650,450,445,450,448,446,452,451,446,447,448
3651,450,445,450,448,446,451,450,446,447,448
3652,450,445,450,448,446,451,450,446,447,447
3653,451,446,449,448,446,449,451,446,447,448
3654,450,445,449,448,446,448,451,446,448,448
3655,451,445,449,448,446,448,450,446,447,448
3656,451,445,449,448,446,447,451,446,447,448
3657,451,445,449,448,446,446,451,446,447,448
3658,451,445,449,448,447,445,451,446,447,448
3659,451,445,449,448,446,445,451,446,447,448
3660,451,445,449,448,446,445,451,446,448,448
3661,451,445,449,448,446,444,451,446,447,449
3662,451,445,449,448,446,445,451,446,447,448
3663,451,445,449,449,446,444,451,446,447,448
3664,451,445,449,449,446,444,451,446,447,448
3665,451,445,449,448,446,444,451,447,447,448
3666,451,445,448,448,446,444,451,447,447,448
3667,451,446,449,448,446,444,450,447,447,448
3668,451,446,449,448,446,444,450,447,447,448
3669,451,445,449,448,446,444,450,447,447,448
3670,451,446,449,448,446,444,450,447,447,448
3671,451,446,448,448,446,444,450,447,447,448
3672,451,446,448,448,446,444,450,447,447,448
3673,451,445,449,448,446,444,449,447,447,448
3674,451,446,449,449,446,444,449,447,447,448
3675,451,446,448,448,445,444,449,447,447,449
3676,450,446,448,449,446,444,450,448,447,449
3677,450,446,449,448,446,444,450,448,447,449
3678,450,446,449,449,445,445,450,448,448,449
3679,450,446,449,449,445,444,450,447,447,450
3680,450,446,449,448,445,445,450,448,448,449
3681,450,446,449,448,445,445,450,448,447,450
3682,450,446,449,448,445,445,450,447,447,450
3683,449,446,449,448,445,445,450,447,447,450
3684,450,446,449,448,445,445,450,447,448,450
3685,450,446,449,448,445,445,450,448,448,449
3686,450,447,449,448,445,445,450,448,448,449
3687,450,447,449,448,445,445,450,448,447,450
3688,449,447,449,448,445,446,450,448,448,450
3689,450,448,449,449,445,446,450,448,447,450
3690,450,448,449,448,445,445,449,448,448,450
3691,450,448,449,448,445,445,449,449,448,449
3692,450,448,449,449,445,446,449,448,448,449
3693,450,447,449,448,445,446,448,448,449,450
3694,450,448,449,449,445,446,448,448,449,450
3695,449,448,449,449,445,445,448,448,450,450
3696,450,448,449,448,444,446,447,448,450,450
3697,450,448,449,449,445,445,447,448,450,450
3698,449,448,449,449,445,446,447,448,451,450
3699,450,448,449,449,445,446,447,448,451,450
3700,449,448,449,449,445,446,447,448,451,450
3701,449,449,449,449,445,445,447,448,451,450
3702,449,448,449,448,445,445,447,448,451,450
3703,450,448,449,448,445,445,447,447,451,450
3704,449,448,449,448,445,446,446,447,451,450
3705,449,448,449,448,445,446,447,447,450,450
3706,449,448,449,448,445,446,447,448,449,450
3707,449,448,449,449,446,446,447,448,448,450
3708,450,448,449,448,445,446,447,448,447,451
3709,451,448,449,448,446,446,447,448,446,450
3710,450,448,449,448,446,447,447,448,446,451
3711,450,448,448,448,446,447,447,448,446,450
3712,450,448,448,449,446,447,447,448,445,450
3713,450,449,449,449,446,447,447,448,445,451
3714,450,448,449,449,446,447,447,448,445,450
3715,450,448,449,449,446,447,447,448,444,450
3716,450,448,449,449,446,447,447,448,444,450
3717,450,448,448,449,446,447,447,448,444,450
3718,450,448,448,449,446,447,447,448,444,450
3719,450,448,449,449,446,447,447,447,445,450
3720,450,448,448,450,446,447,447,448,444,450
3721,450,447,448,450,446,447,447,448,444,450
3722,450,447,448,449,446,447,447,448,444,450
3723,449,447,448,450,446,447,447,447,444,450
3724,449,448,449,450,446,448,447,448,444,450
3725,450,448,449,450,446,448,447,448,444,450
3726,450,448,449,450,446,448,447,448,445,450
3727,449,448,449,450,446,447,447,449,445,450
3728,449,447,449,450,446,447,447,448,444,450
3729,449,447,450,450,447,447,447,449,445,450
3730,449,448,450,450,446,448,447,449,445,450
3731,449,448,450,450,447,448,447,449,445,450
3732,449,448,450,450,446,448,447,449,445,450
3733,449,448,450,450,446,447,447,449,445,449
3734,449,447,451,450,446,448,447,449,445,449
3735,449,447,450,450,446,447,447,449,445,449
3736,449,447,450,450,447,448,447,449,445,450
3737,449,448,450,450,446,448,447,449,445,450
3738,449,447,450,450,447,448,447,449,445,450
3739,449,447,450,450,447,447,447,449,446,449
3740,449,447,450,450,447,448,447,449,446,450
3741,449,448,450,450,447,448,447,449,446,450
3742,449,447,450,450,447,448,446,449,446,450
3743,449,448,450,450,447,447,447,449,446,450
3744,449,447,450,451,447,447,447,449,446,450
3745,449,447,450,450,447,447,447,449,446,450
3746,449,448,449,451,447,447,447,449,446,450
3747,448,448,450,451,448,448,447,449,446,450
3748,449,448,450,451,448,448,447,449,446,450
3749,449,448,450,451,448,447,447,449,446,450
3750,449,448,450,451,447,448,447,450,446,450
3751,448,448,450,451,447,447,447,450,446,450
3752,449,448,450,451,447,447,447,450,446,450
3753,449,449,450,451,447,447,447,450,446,450
3754,449,449,450,451,448,447,447,450,446,450
3755,449,449,451,451,448,448,448,450,446,450
3756,449,449,450,451,448,448,448,450,447,450
3757,449,450,450,451,448,448,448,450,446,450
3758,448,450,450,451,447,447,448,450,446,450
3759,448,450,450,451,447,447,448,449,446,450
3760,448,450,450,451,447,447,447,449,446,450
3761,448,450,450,451,448,447,447,450,447,450
3762,448,450,450,451,448,447,447,450,446,450
3763,448,450,450,451,448,448,448,449,447,450
3764,448,450,450,451,448,447,448,450,446,450
3765,448,451,450,451,448,447,448,450,447,450
3766,448,450,450,451,448,448,449,449,447,450
3767,448,451,450,451,448,447,449,450,447,450
3768,448,450,450,450,447,447,450,449,447,450
3769,448,450,450,450,447,447,450,449,447,450
3770,448,450,450,450,447,448,451,450,447,450
3771,449,450,450,450,447,448,451,450,447,450
3772,449,450,450,450,447,448,451,450,447,451
3773,449,451,450,450,448,448,451,450,447,450
3774,449,450,450,450,447,447,451,450,448,450
3775,449,451,450,449,447,448,451,450,448,450
3776,449,450,449,449,447,448,451,450,447,450
3777,449,450,449,449,447,448,450,450,447,450
3778,449,450,449,449,447,448,449,450,447,450
3779,449,450,449,449,447,448,448,450,447,450
3780,449,450,449,449,447,448,447,450,448,450
3781,449,450,449,449,446,448,446,450,448,450
3782,449,450,449,449,447,448,445,450,448,450
3783,449,450,449,449,446,448,445,450,448,450
3784,449,450,449,449,446,448,444,450,447,450
3785,449,450,449,449,446,448,444,450,448,450
3786,449,450,449,449,446,449,444,450,448,450
3787,449,450,449,449,446,448,443,451,448,450
3788,449,450,449,448,446,449,444,450,448,450
3789,449,450,449,448,446,448,444,451,448,449
3790,449,450,449,449,446,449,444,450,448,449
3791,449,451,449,448,446,449,444,450,448,450
3792,448,450,448,448,446,449,444,450,448,450
3793,449,451,448,447,446,449,444,450,449,450
3794,449,451,448,447,446,449,444,450,448,450
3795,449,451,448,448,446,449,444,450,448,450
3796,449,451,448,448,446,449,444,450,449,450
3797,449,451,448,448,446,449,444,450,449,449
3798,448,451,448,448,447,449,444,449,449,450
3799,448,451,447,448,447,449,444,450,449,449
3800,448,451,448,448,447,449,444,450,448,449
3801,448,451,447,448,447,449,444,450,449,449
3802,449,451,448,448,447,449,444,450,449,449
3803,448,451,447,448,448,449,444,449,448,449
3804,448,451,447,449,448,449,444,450,449,450
3805,448,451,448,448,448,449,444,450,449,449
3806,448,451,447,449,447,449,444,450,448,449
3807,449,451,447,449,447,449,445,450,448,449
3808,448,450,448,449,447,449,444,450,449,449
3809,448,451,448,449,448,449,444,450,448,449
3810,448,450,448,450,448,449,444,450,448,449
3811,448,451,448,450,447,448,444,451,448,449
3812,448,450,448,450,447,449,444,451,448,449
3813,449,450,448,450,447,449,444,451,448,449
3814,448,450,448,450,447,448,444,451,448,449
3815,448,450,449,450,448,449,444,451,448,449
3816,448,450,449,450,448,449,444,451,448,449
3817,448,450,448,450,448,448,444,451,448,450
3818,448,450,449,450,447,448,444,451,448,449
3819,448,450,449,450,447,448,445,451,448,450
3820,448,450,449,450,447,448,444,451,448,449
3821,448,450,449,450,447,448,444,451,448,449
3822,448,450,449,450,448,448,444,451,448,449
3823,448,450,449,450,448,448,444,451,448,449
3824,448,450,449,450,447,448,445,451,448,449
3825,448,450,449,450,447,448,444,451,448,449
3826,448,450,449,450,448,448,444,451,448,449
3827,448,450,450,450,448,448,444,451,448,449
3828,448,449,449,450,448,448,445,451,448,449
3829,448,449,449,450,448,448,445,451,448,449
3830,448,449,449,450,448,448,445,451,448,449
3831,448,449,449,450,448,448,445,452,448,449
3832,448,450,449,450,448,448,445,451,448,449
3833,448,450,449,450,448,448,445,451,448,449
3834,448,449,449,450,448,448,445,451,448,449
3835,448,450,449,450,448,448,445,451,449,449
3836,448,450,449,450,448,448,446,451,449,449
3837,448,449,449,450,447,448,446,451,449,449
3838,448,449,449,449,448,448,446,451,449,449
3839,448,450,449,450,448,448,446,451,449,449
3840,448,449,449,450,448,448,446,451,449,449
3841,448,449,449,450,448,448,446,451,449,449
3842,448,449,449,450,448,448,446,451,449,449
3843,448,449,449,449,447,448,446,451,449,449
3844,447,449,449,450,447,448,447,451,449,449
3845,448,449,449,450,448,448,447,450,449,449
3846,448,449,449,450,448,448,447,451,449,449
3847,448,449,449,450,448,449,447,451,449,449
3848,448,449,449,450,448,448,447,450,449,449
3849,448,450,449,450,448,449,448,450,449,449
3850,448,450,449,450,448,448,448,450,449,449
3851,448,450,449,450,448,449,447,450,449,449
3852,449,450,449,451,448,449,447,450,449,448
3853,448,450,448,450,448,448,447,450,450,449
3854,449,450,448,450,448,449,448,450,450,448
3855,449,450,449,450,448,449,448,450,450,448
3856,449,450,449,450,448,449,448,450,450,448
3857,449,450,448,450,448,449,448,450,450,448
3858,449,450,449,450,448,449,448,450,450,448
3859,449,450,448,450,448,448,448,450,450,448
3860,450,450,449,450,448,449,448,449,450,448
3861,450,450,449,451,448,448,448,450,450,448
3862,450,450,448,451,448,449,448,449,450,448
3863,450,450,449,450,448,449,448,450,450,448
3864,450,450,449,451,448,448,448,449,450,448
3865,450,450,449,450,448,449,448,449,450,448
3866,450,450,449,451,448,448,448,449,450,448
3867,450,450,449,450,448,448,448,449,450,448
3868,450,450,449,450,448,449,448,449,450,448
3869,450,450,449,450,448,449,447,449,450,448
3870,450,450,450,450,448,449,448,449,449,448
3871,450,450,449,450,448,449,448,449,450,448
3872,450,450,449,450,448,449,448,449,450,448
3873,449,450,449,450,448,450,448,449,449,448
3874,449,450,449,450,448,449,447,449,449,448
3875,449,450,450,451,448,450,447,449,449,448
3876,449,450,449,451,448,450,447,449,449,448
3877,449,450,449,451,448,450,447,449,450,448
3878,449,450,449,450,449,450,447,449,450,448
3879,449,450,449,451,448,449,448,449,450,448
3880,449,450,449,451,449,449,448,449,450,448
3881,450,450,449,451,448,449,447,449,450,448
3882,450,450,449,451,448,449,447,449,450,448
3883,450,450,449,451,449,450,447,449,450,448
3884,450,450,449,451,449,449,447,449,450,448
3885,450,450,449,451,448,449,447,449,450,447
3886,450,450,449,451,448,449,447,449,450,448
3887,450,450,449,451,448,449,447,449,450,448
3888,450,450,449,451,448,449,447,449,450,448
3889,450,450,449,451,448,450,447,449,450,448
3890,450,450,449,451,448,449,447,449,450,448
3891,450,450,449,451,448,449,447,449,450,448
3892,450,450,449,451,448,449,448,448,450,448
3893,450,450,449,451,448,449,447,449,450,448
3894,450,450,449,451,448,449,447,449,450,448
3895,450,450,449,451,448,449,447,449,450,447
3896,450,450,449,451,448,449,447,449,449,448
3897,450,450,449,451,448,449,448,449,450,448
3898,450,450,449,450,448,449,447,448,450,448
3899,449,450,449,451,448,450,447,449,450,448
3900,449,450,449,451,448,449,447,449,450,448
3901,449,450,449,450,448,450,447,449,450,448
3902,449,450,448,451,448,449,447,449,450,448
3903,449,450,449,450,448,449,448,449,450,447
3904,449,450,449,451,448,449,448,449,449,447
3905,449,450,449,450,448,449,448,449,449,448
3906,449,450,448,451,448,449,448,449,449,448
3907,448,450,448,450,448,449,448,449,449,448
3908,448,449,448,450,448,449,448,449,449,448
3909,448,449,449,449,448,449,449,449,449,448
3910,448,449,448,449,448,449,449,449,450,448
3911,447,449,448,449,448,449,448,449,449,449
3912,447,450,448,449,448,449,448,449,449,449
3913,448,450,449,450,448,449,448,449,449,449
3914,448,450,448,450,448,449,448,449,449,449
3915,447,450,448,449,448,449,449,449,449,449
3916,447,450,448,449,448,449,448,449,450,450
3917,447,450,448,449,448,449,448,449,449,450
3918,447,450,448,449,448,449,449,449,449,450
3919,447,450,448,449,448,449,449,449,450,450
3920,447,450,448,449,448,450,449,449,450,450
3921,447,450,448,449,448,449,449,449,450,450
3922,447,450,448,448,448,449,449,449,450,450
3923,447,450,448,448,448,449,449,449,450,450
3924,447,449,448,448,448,449,449,448,450,449
3925,447,450,448,447,448,449,449,449,450,450
3926,447,450,447,447,448,449,449,449,450,449
3927,447,450,447,447,448,449,450,448,451,449
3928,447,450,447,447,448,449,450,449,450,450
3929,447,450,447,447,447,449,449,449,450,450
3930,447,450,447,447,447,449,450,449,450,449
3931,448,450,447,447,448,449,450,449,450,449
3932,447,449,446,447,448,449,449,448,450,449
3933,447,450,446,446,448,449,450,449,450,449
3934,447,450,446,447,448,448,449,449,450,449
3935,447,449,446,447,448,448,449,448,450,449
3936,448,449,445,447,448,448,450,448,450,449
3937,447,449,445,447,447,448,449,448,450,449
3938,448,449,445,447,447,449,449,448,450,448
3939,448,449,445,447,447,448,449,448,450,448
3940,447,449,445,447,448,448,449,448,450,449
3941,447,449,445,447,448,448,449,448,450,449
3942,447,449,445,447,448,448,449,448,450,449
3943,448,450,445,447,448,448,449,448,449,448
3944,448,449,445,447,447,448,449,448,450,449
3945,448,450,445,447,447,448,449,447,450,449
3946,447,449,445,447,448,448,449,446,450,449
3947,448,449,445,447,448,448,449,447,450,449
3948,448,449,445,447,448,448,448,447,450,448
3949,448,449,445,447,448,448,448,448,449,449
3950,448,449,445,447,448,448,449,448,450,448
3951,448,449,445,447,448,448,449,448,450,448
3952,448,449,445,447,448,448,448,448,450,449
3953,448,449,445,447,448,448,448,448,449,448
3954,448,449,445,448,448,448,448,448,449,448
3955,448,449,445,447,448,448,449,448,449,448
3956,448,449,445,447,448,448,449,448,449,448
3957,448,449,446,447,448,448,449,448,449,448
3958,448,449,446,447,449,448,449,448,449,448
3959,448,449,446,448,448,448,448,448,449,449
3960,448,449,445,448,449,448,449,448,449,448
3961,448,448,445,447,449,448,449,448,449,448
3962,448,448,445,447,449,448,449,448,449,448
3963,448,448,445,447,449,448,449,448,449,448
3964,448,448,445,447,449,448,449,448,449,448
3965,448,449,445,448,449,448,449,448,449,448
3966,448,448,445,447,449,448,449,448,449,448
3967,448,449,445,447,449,448,449,448,450,448
3968,448,448,445,448,449,448,449,448,449,448
3969,448,449,445,448,449,448,449,448,449,448
3970,447,449,445,448,449,448,449,448,449,448
3971,448,449,445,448,449,448,449,448,449,447
3972,448,449,445,448,449,448,449,448,449,447
3973,448,448,445,448,449,448,449,448,449,447
3974,448,449,445,448,449,448,449,448,449,448
3975,448,448,445,447,449,448,449,448,449,448
3976,448,448,445,448,449,448,449,448,449,448
3977,448,448,445,448,449,448,449,448,449,447
3978,448,448,445,448,449,448,449,448,449,447
3979,448,449,445,448,449,448,449,448,449,447
3980,447,448,445,448,449,448,449,448,449,447
3981,447,448,445,448,449,448,449,448,449,447
3982,447,448,445,448,449,448,449,448,449,447
3983,447,448,445,448,449,448,449,448,449,447
3984,447,448,445,448,449,448,449,448,449,447
3985,447,448,445,448,449,448,449,448,449,447
3986,447,448,445,448,449,448,449,448,449,447
3987,447,448,445,448,449,448,449,448,449,447
3988,447,448,445,448,449,448,449,448,449,447
3989,447,448,445,448,449,448,449,448,449,447
3990,447,448,445,448,449,448,449,448,449,447
3991,447,448,445,448,449,448,449,448,449,447
3992,447,448,445,448,449,448,449,448,449,447
3993,447,448,445,448,449,448,449,448,449,447
